mode,task_id,episodes,success_rate,timeout_rate,calls_per_episode,successful_calls_per_episode,timeout_calls_per_episode,sampled_action_chunks_per_episode,avg_h,h_distribution,actual_wall_ms_per_episode,policy_rpc_wall_ms_per_episode,policy_rpc_wall_ms_per_call,successful_policy_rpc_wall_ms_per_episode,timeout_policy_rpc_wall_ms_per_episode,actual_episode_elapsed_ms_per_episode,actual_episode_elapsed_episodes,successful_episode_elapsed_ms_per_episode,timeout_episode_elapsed_ms_per_episode,actual_policy_ms_per_episode,policy_ms_per_call,successful_policy_ms_per_episode,timeout_policy_ms_per_episode,actual_server_ms_per_episode,server_ms_per_call,predictor_ms_per_episode,predictor_ms_per_call,batched_teacher_ms_per_episode
fixed_h9,8,80,0.875,0.125,56.9,49.31428571428572,110.0,56.9,9.0,"{""9"": 4552}",6082.124145832495,6082.124145832495,106.891461262434,5263.254437080052,11814.212107099593,15566.983663097199,80,13917.69238037024,27112.02264218591,5460.8792274288135,95.97327288978583,4726.7734845717705,10599.619427428115,6019.441713296692,105.78983678904555,nan,nan,nan
fixed_h9,9,80,0.95,0.05,34.2375,30.25,110.0,34.2375,9.0,"{""9"": 2739}",3700.6588675038074,3700.6588675038074,108.08788221989946,3269.7544407994046,11887.842974887462,12246.269707674219,80,11334.300201880978,29573.690317745786,3319.768396220752,96.96293234671784,2933.686674814549,10655.321102938615,3663.118297440815,106.99140700812895,nan,nan,nan
