mode,task_suite,task_id,task_name,episode,initial_state_id,success,timeout,steps,policy_calls,sampled_action_chunks,avg_h,h_distribution_json,actual_wall_total_ms,policy_rpc_wall_total_ms,actual_episode_elapsed_total_ms,actual_policy_total_ms,actual_server_total_ms,actual_predictor_total_ms,actual_batched_teacher_total_ms,actual_contextual_fusion_total_ms,contextual_fusion_translation_disagreement_mean,contextual_fusion_rotation_disagreement_mean,contextual_fusion_gripper_conflict_rate,contextual_fusion_expert_gate_rate,contextual_fusion_phase_expert_rate,actual_harp_residual_total_ms,actual_harp_gripper_event_total_ms
ordered_transformer,libero_10,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,343,343,1,0,248,19,19,13.421052631578947,"{""5"": 8, ""15"": 4, ""20"": 4, ""25"": 3}",2271.9159591943026,2271.9159591943026,12206.678548827767,2051.177834626287,2238.4174866601825,115.8088599331677,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,344,344,1,0,401,30,30,13.166666666666666,"{""5"": 10, ""15"": 13, ""20"": 5, ""25"": 2}",3587.239651940763,3587.239651940763,15964.706540107727,3229.0413063019514,3535.4857961647213,183.180988766253,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_midchunk_masked,libero_10,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,344,344,1,0,295,24,24,11.875,"{""5"": 11, ""10"": 1, ""15"": 6, ""20"": 4, ""25"": 2}",2870.504150632769,2870.504150632769,13591.401599813253,2580.7738387957215,2828.5955865867436,145.2019209973514,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_midchunk_masked,libero_10,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,345,345,1,0,245,19,19,12.368421052631579,"{""5"": 9, ""15"": 3, ""20"": 6, ""25"": 1}",2284.0758180245757,2284.0758180245757,12007.795047014952,2058.9788020588458,2250.9072707034647,116.03170121088624,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,345,345,1,0,245,19,19,13.157894736842104,"{""5"": 8, ""15"": 3, ""20"": 7, ""25"": 1}",2258.38067708537,2258.38067708537,12031.55388077721,2029.6119232662022,2225.6459295749664,114.50718622654676,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,336,336,0,1,1000,47,47,21.06382978723404,"{""15"": 1, ""20"": 35, ""25"": 11}",5608.724590856582,5608.724590856582,18700.19690832123,5070.545998867601,5528.212725650519,284.7516629844904,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_midchunk_masked,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,336,336,1,0,253,11,11,22.09090909090909,"{""10"": 1, ""18"": 1, ""20"": 2, ""25"": 7}",1342.8879659622908,1342.8879659622908,6803.640525788069,1203.701188787818,1321.7632356099784,68.01665900275111,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_midchunk_masked,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,337,337,1,0,261,11,11,22.818181818181817,"{""11"": 1, ""20"": 2, ""25"": 8}",1339.3107005394995,1339.3107005394995,6832.446386106312,1206.185351125896,1318.6080604791641,67.67789833247662,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,337,337,1,0,261,11,11,24.09090909090909,"{""20"": 2, ""25"": 9}",1344.3437218666077,1344.3437218666077,6908.6475456133485,1204.4374612160027,1324.2085142992437,68.61032452434301,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,338,338,1,0,259,11,11,24.09090909090909,"{""20"": 2, ""25"": 9}",1347.8089454583824,1347.8089454583824,6898.622741922736,1214.1042123548687,1325.7397841662169,70.33613929525018,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_midchunk_masked,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,338,338,1,0,259,11,11,22.636363636363637,"{""9"": 1, ""20"": 2, ""25"": 8}",1342.7303340286016,1342.7303340286016,6919.150690082461,1209.8124944604933,1322.8637822903693,68.04804038256407,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_midchunk_masked,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,339,339,1,0,259,13,13,19.153846153846153,"{""4"": 1, ""5"": 2, ""15"": 1, ""20"": 1, ""25"": 8}",1580.7151971384883,1580.7151971384883,7028.719768393785,1423.9729805849493,1557.9097433947027,80.4006508551538,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,339,339,1,0,252,11,11,24.09090909090909,"{""20"": 2, ""25"": 9}",1357.0554782636464,1357.0554782636464,6789.21160986647,1220.6137892790139,1337.0383065193892,67.95255793258548,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,340,340,1,0,260,11,11,24.09090909090909,"{""20"": 2, ""25"": 9}",1338.82270520553,1338.82270520553,6775.0300746411085,1202.5906275957823,1318.352000322193,68.00783006474376,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_midchunk_masked,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,340,340,1,0,260,12,12,20.833333333333332,"{""5"": 2, ""20"": 2, ""25"": 8}",1458.7912787683308,1458.7912787683308,6999.636515043676,1314.3041613511741,1437.694360036403,74.22794820740819,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_midchunk_masked,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,341,341,1,0,245,10,10,23.5,"{""20"": 3, ""25"": 7}",1216.6859866119921,1216.6859866119921,6573.875480797142,1093.5683422721922,1198.676056228578,62.57840525358915,nan,nan,nan,nan,nan,nan,nan,nan,nan
ordered_transformer,libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,341,341,1,0,254,11,11,24.09090909090909,"{""20"": 2, ""25"": 9}",1337.3611411079764,1337.3611411079764,6805.355234071612,1200.4352044314146,1317.6199067384005,68.32608906552196,nan,nan,nan,nan,nan,nan,nan,nan,nan
