mode,task_id,episodes,success_rate,timeout_rate,calls_per_episode,successful_calls_per_episode,timeout_calls_per_episode,sampled_action_chunks_per_episode,avg_h,h_distribution,actual_wall_ms_per_episode,policy_rpc_wall_ms_per_episode,policy_rpc_wall_ms_per_call,successful_policy_rpc_wall_ms_per_episode,timeout_policy_rpc_wall_ms_per_episode,actual_episode_elapsed_ms_per_episode,actual_episode_elapsed_episodes,successful_episode_elapsed_ms_per_episode,timeout_episode_elapsed_ms_per_episode,actual_policy_ms_per_episode,policy_ms_per_call,successful_policy_ms_per_episode,timeout_policy_ms_per_episode,actual_server_ms_per_episode,server_ms_per_call,predictor_ms_per_episode,predictor_ms_per_call,batched_teacher_ms_per_episode
fixed_h9,8,20,0.65,0.35,71.8,51.23076923076923,110.0,71.8,9.0,"{""9"": 1436}",7061.772909475258,7061.772909475258,98.35338314032393,4853.904910564709,11162.099193166276,18119.252025394235,20,13672.051539375949,26378.33864228534,6414.986238302663,89.34521223262762,4442.649370910099,10077.897563460283,6984.593906544615,97.27846666496677,nan,nan,nan
fixed_h9,9,20,0.95,0.05,33.35,29.31578947368421,110.0,33.35,9.0,"{""9"": 667}",3418.524758768035,3418.524758768035,102.50449051778216,2984.6001091462217,11663.09310158249,11870.966081693769,20,10925.58050357222,29833.292066003196,3080.314095772337,92.36324125254384,2693.8004779298544,10424.072834779508,3380.898498906754,101.37626683378572,nan,nan,nan
